record_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99
11,-0.027163297,0.19148143,0.3152479,-0.17173864,-0.041029222,0.124704875,-0.106466696,0.14444445,0.019424908,0.122018375,0.18092717,0.0035272313,0.20188332,0.040903438,0.10224258,-0.23490456,0.24377157,0.09722738,-0.267592,0.16179286,0.17461738,-0.07858992,0.11313736,-0.05658717,0.196135,-0.037135907,-0.17662019,-0.46264645,-0.026901936,-0.15954363,-0.065863684,0.5097305,-0.07391649,0.016666705,-0.06734729,0.25445792,0.026295895,0.16436401,0.00939197,-0.25214395,-0.2575183,-0.21718737,0.089739524,-0.33699775,-0.048847977,0.047059003,0.055637278,-0.28176636,-0.012430558,-0.68176043,-0.06181183,0.018970398,0.1133611,0.94881666,-0.17335474,-2.168919,-0.04456863,-0.14776626,1.5559845,0.34325704,-0.043539125,0.6544707,-0.29668137,0.18031973,0.7056882,-0.056377333,0.3646834,0.32983783,0.094078094,-0.16894606,-0.047526196,-0.17140374,-0.12729608,-0.3495581,0.19293617,0.21898766,-0.19769417,-0.034678344,-0.7791328,-0.06447847,0.49556154,0.0134210475,-0.38862905,0.0915613,-1.1616441,-0.16389337,0.03542799,-0.15550965,-0.15428168,-0.2555883,-0.020322325,-0.10962454,-0.017713066,-0.0053015114,-0.511223,-0.12796947,-0.16552335,-0.24378711,0.53311706,0.124294534
12,-0.22077219,0.0987198,0.35573998,-0.44322,0.13492098,0.28220958,-0.013246208,0.093082786,0.34313902,0.14076704,0.27883798,-0.22232759,0.075507596,-0.359546,0.015726,-0.0040334105,0.1429476,0.12596199,-0.19330402,0.535194,0.14592358,0.135098,0.022095,0.1950336,0.23248759,0.16856642,0.012885004,-0.433536,-0.1617778,0.0075895935,0.070728004,0.61134946,0.3767832,0.11183083,0.32525,0.50841796,-0.559158,0.2210832,0.0494806,-0.5260954,0.19883619,0.0922976,0.44021803,-0.36836797,-0.021828007,0.0134304045,-0.03489801,-0.211534,0.278107,-0.41606864,0.085076,-0.007851201,0.3358364,0.47179398,-0.284976,-1.978886,-0.099592,0.3030378,1.4143581,0.092878796,-0.197756,0.9184433,0.20553799,0.19946623,0.5508419,0.169736,0.4120512,-0.14740661,0.35959,-0.2562786,-0.15583,0.12717202,0.26246938,-0.313128,-0.11733,0.39026403,-0.12596199,-0.1242712,-0.47303995,-0.21535859,0.23358181,-0.031336,-0.28059202,0.0703182,-1.0994895,-0.24543019,-0.30244803,-0.17929801,-0.2702476,-0.1743912,0.193036,0.478898,0.459318,-0.059514187,-0.8258501,-0.12725079,-0.17486402,-0.243054,0.81022596,0.63058
13,-0.22618547,0.26164192,0.3542775,-0.38813755,-0.25452873,0.1564563,-0.15332367,0.24264735,0.1922467,-0.023047518,0.1886805,0.14449133,0.28893784,-0.07203525,0.09827938,-0.1922102,0.02376249,0.30799866,-0.45844504,0.3139092,0.25758106,-0.008875624,0.08951063,0.024336563,0.07974115,-0.0265931,-0.027668787,-0.44314185,0.25212315,-0.17824629,-0.058384255,0.49936953,-0.03002479,0.14622374,0.17177948,0.39819965,-0.096471354,0.2784618,0.0016096532,-0.35905838,-0.30941027,-0.10927739,-0.023612207,-0.44473588,-0.12770239,-0.120191194,0.18230146,-0.50937253,-0.0061901,-0.85626376,0.24174772,0.011949935,0.111676864,0.7894891,-0.12517832,-2.3233397,-0.043313958,-0.19886416,1.6338356,0.4709276,-0.2520233,0.7990376,-0.47804675,0.025501156,0.8044855,0.057882417,0.47293144,0.3361511,0.04146358,-0.34671152,0.08893538,-0.28932008,0.053399816,-0.4668007,0.23103122,0.20901349,-0.10527428,-0.016869051,-0.80964357,-0.11288554,0.53702074,-0.2144664,-0.5055301,0.039076783,-1.3006643,-0.16013831,0.21444617,-0.108127415,-0.26173675,-0.31741342,-0.08995103,-0.09038896,0.014678105,-0.14292786,-0.5488499,0.010641799,-0.031900574,-0.28557482,0.41533983,0.29716852
14,-0.14529322,0.2916673,0.45660698,-0.41243175,-0.21018972,0.14166848,-0.21244293,0.24562846,0.071959645,-0.01191152,0.12505111,0.23708402,0.30825627,0.08007427,-0.03241715,-0.37312815,0.2006337,0.3668659,-0.28380814,0.2624619,0.23329929,-0.025502814,0.11361923,-0.10828981,0.13214874,0.041285712,-0.24137974,-0.5773717,0.07236551,-0.2987251,-0.016258566,0.5591318,-0.13401791,0.051206544,0.12408619,0.431973,0.015072829,0.2356528,-0.085232645,-0.34920582,-0.32495838,-0.2368322,0.15451644,-0.5150478,-0.2362387,-0.033959407,0.062822446,-0.33069643,0.028152514,-0.9108374,0.19837424,0.05421582,0.08998001,0.9831369,-0.123518676,-2.3553095,0.012495355,-0.18914925,1.7558109,0.48514175,-0.07039886,0.84459996,-0.2669914,0.08932508,0.8428638,-0.062872,0.48313484,0.40257397,-0.005974436,-0.41510454,0.0072466643,-0.46114781,-0.100450814,-0.41120198,0.14014046,0.04573774,-0.247278,-0.008869337,-0.8526937,0.084353484,0.6973899,-0.04498097,-0.55099094,-0.03260413,-1.4962778,-0.27296355,0.2051943,-0.057701558,-0.2938081,-0.40574926,-0.20135556,-0.12179561,0.08146892,-0.2763781,-0.6453654,-0.08834394,-0.07108926,-0.23761036,0.49401543,0.305682
15,-0.14615543,0.23186758,0.39754078,-0.3548022,-0.29419276,0.15701883,-0.14428018,0.19208692,0.115899526,-0.07172363,0.13547662,0.1921103,0.24496265,0.11033049,0.112766266,-0.18825714,0.047347236,0.28281736,-0.37863365,0.33295572,0.16440865,0.10421803,0.051578477,-0.1617888,0.17663175,0.21298443,-0.22868372,-0.47543186,0.15590125,-0.31795245,0.013271684,0.51855326,0.10190438,0.09155492,-0.041657656,0.3687524,-0.1026613,0.20985334,0.13333069,-0.2707079,-0.28530425,-0.18296307,0.08334071,-0.51068276,-0.26472574,-0.04041058,-0.051695067,-0.35809788,-0.048373345,-0.8279074,-0.035020176,0.03387522,0.069246165,0.83704877,-0.21201673,-2.0812201,0.13310198,-0.035215367,1.4465021,0.29114282,0.04388158,0.80278283,-0.32502,0.043099213,0.6315294,0.009365878,0.52512854,0.30176458,-0.030387698,-0.27678207,0.0740733,-0.21674393,-0.040272467,-0.46809614,0.18186742,0.15852168,-0.0958163,-0.08737931,-0.65303934,0.103027284,0.57130444,-0.08669322,-0.63654083,0.036610667,-1.2526302,-0.21199547,0.07959126,-0.13387711,-0.2673573,-0.31813446,-0.06549283,-0.073233254,0.07508674,-0.0912092,-0.39080778,-0.06343701,-0.022985823,-0.22128801,0.29082257,0.3387613
16,-0.071413,0.048309468,0.337279,-0.18973684,0.06801733,0.19775544,-0.17251039,0.15572354,0.010482442,0.022351388,0.18131262,0.05939812,0.13394226,-0.034775566,0.1551244,-0.3114363,0.09699408,0.013035545,-0.29499665,0.20513238,0.21819831,-0.055512346,0.2708965,0.016549274,0.1273023,-0.1277317,-0.14593132,-0.4066021,-0.01067229,-0.05148668,0.049037676,0.42402378,-0.09889826,-0.012077156,0.047176067,0.2310426,-0.023914935,0.111338854,-0.10815743,-0.20495275,-0.30783907,-0.2258994,0.11854049,-0.26025265,-0.017887998,-0.023244254,0.23002456,-0.2117571,-0.0731225,-0.69537646,0.11251952,-0.03711629,0.21263306,1.004721,-0.33634362,-2.0053654,-0.05628558,-0.17831963,1.5938302,0.45427224,-0.19191581,0.58640295,-0.24044302,0.16307202,0.6244969,-0.12286545,0.3827574,0.33498654,0.29198468,-0.15482603,-0.117205456,-0.2540968,0.026629444,-0.38216922,0.16901638,0.20887135,-0.20783995,-0.007972749,-0.8256947,-0.032728456,0.5482768,0.0761324,-0.46766308,0.12217522,-1.26979,-0.17840256,0.08583896,-0.16913138,-0.15366697,-0.18716475,-0.092330255,-0.08958877,-0.15368626,0.02605746,-0.43913695,-0.07014377,-0.17923464,-0.20675252,0.48075062,0.14478728
17,-0.084050186,0.25399202,0.4168272,-0.16195187,-0.11882068,0.14522685,-0.14966993,0.19163947,0.06518543,0.08190156,0.14234994,0.023290282,0.16501091,0.014782082,0.11157576,-0.24354292,0.2017252,0.15173864,-0.31213024,0.22898759,0.36499003,0.012985018,0.08169562,-0.07742477,0.22009178,-0.029639618,-0.16112722,-0.4111792,0.063401386,-0.21768849,-0.017419536,0.5137723,0.07035099,-0.015699621,-0.026613379,0.4009299,-0.15722175,0.13698345,-0.04289792,-0.26582083,-0.19615537,-0.18380374,0.10435393,-0.41023615,-0.12645382,0.046209656,0.098804906,-0.28937072,-0.06594192,-0.778213,0.12426537,-0.008524278,0.14919953,0.9334528,-0.34096557,-2.1111507,-0.045653325,-0.12949148,1.5779505,0.33947876,-0.15882246,0.68043387,-0.22788778,0.10146166,0.65721685,-0.105382316,0.4563826,0.28706816,0.15617208,-0.19080706,-0.07845984,-0.22720097,-0.02473554,-0.28936,0.07761443,0.11487544,-0.092279226,-0.08688867,-0.80713624,-0.002975481,0.5642127,-0.05396124,-0.37995902,-0.055442225,-1.2756602,-0.20252012,0.03753834,-0.1792894,-0.21352506,-0.3425806,-0.014417972,0.041905094,0.036430083,-0.08077939,-0.586902,-0.10031946,-0.034164198,-0.22748978,0.52260333,0.18032841
18,-0.2816,0.18427,-0.06755,0.27694,-0.066775,-0.41389,0.30757,-0.11097,-0.84585,-0.17047,0.0062422,-0.65395,0.28771,-0.12409,-0.26717,0.026893,0.17115,-0.46256,0.19549,1.1399,-0.46206,0.39222,-0.18622,-0.53259,0.073297,0.0045262,-0.45476,0.16952,-0.41111,-0.31766,-0.73616,0.56228,-0.26528,-0.088054,0.93175,0.46633,-0.36245,0.46954,-0.18022,-0.07036,0.55793,0.13965,0.38983,-0.04636,0.55198,0.020288,0.34741,-0.61839,0.051404,-0.83699,0.05628,-0.24738,-0.19872,0.75093,0.068948,-1.7575,0.70621,0.079792,1.1462,-0.63423,-0.68378,0.51682,-0.68141,0.29451,0.25864,-0.25839,0.36467,0.026786,0.35151,-0.13273,0.18513,0.52367,1.0416,-0.12293,0.77957,0.41305,-0.28948,0.19722,0.41088,-0.35153,0.48837,0.58854,-0.37273,-0.45631,-0.98976,-0.070993,0.48845,-0.082542,-0.49009,-0.29484,0.031072,-0.38779,0.15321,-0.0078053,-0.43276,0.37334,-0.76888,-0.82518,0.28753,0.76069
19,-0.32933912,0.21790124,0.31949425,-0.29367924,0.085861996,0.17749375,0.049416628,0.28396875,0.05671874,0.14787887,-0.012813766,-0.03569793,0.292929,-0.28087074,0.054131128,-0.06515138,0.4357245,-0.06496889,-0.20400324,0.34804976,0.16700602,-0.039607372,0.108945124,-0.011701747,0.45390502,-0.22713774,-0.30749494,-0.2204512,-0.122218505,-0.055900753,-0.31431124,0.62566286,0.09377475,0.2611695,0.20372376,0.2862425,-0.1400187,-0.008625874,0.2961819,-0.27038124,-0.16858612,0.07382697,0.36863437,-0.34305874,0.102523156,0.05643452,0.33100376,-0.1454525,-0.1653,-0.64068824,0.084454,-0.2701195,0.329125,0.9311988,-0.43610063,-2.8165298,-0.29924938,-0.284805,1.8058751,0.30952877,-0.09196751,0.6792425,-0.09924789,0.0226697,0.830725,0.103443615,0.39737362,0.41399875,0.15320875,-0.058734998,-0.105158746,-0.14215413,-0.019361246,-0.16114599,0.31623864,-0.1750815,0.10211587,-0.058931246,-0.98251,0.114239246,0.4217334,-0.034337424,-0.5234387,0.16471964,-0.9039225,-0.21306776,0.23430525,-0.41704297,0.07579474,-0.43786928,0.21434565,-0.128282,-0.08838375,0.075931996,-0.1559839,-0.01937937,-0.027869502,-0.5619038,0.66775125,0.29202127
20,-0.11827632,0.3241048,0.4431112,-0.32423615,-0.2530037,0.16606113,0.05697015,0.31056222,-0.0007827454,-0.06799279,0.27231774,-0.04133825,0.31845006,-0.105680466,0.20731135,-0.26256475,0.02549816,0.17194058,-0.368067,0.41119203,0.3299997,0.20697981,0.07999652,-0.010082684,0.18611531,-0.017460203,-0.21221194,-0.5239162,-0.017090315,-0.25443158,-0.0806273,0.6644492,0.17021324,0.07949414,0.2561741,0.34476966,-0.24698591,0.2834826,0.08934348,-0.25418183,-0.43740177,-0.12522839,0.22593325,-0.33066228,-0.2576718,-0.039204296,0.33179545,-0.47290978,-0.00062016124,-0.91176647,0.0072659976,-0.17851935,0.18742652,1.0673757,-0.35900393,-2.5717962,-0.08812852,-0.031607088,1.5830694,0.64791375,-0.08067153,0.8740799,-0.36243987,0.0728301,0.75463337,0.073831104,0.5307438,0.364668,0.18682006,-0.10082594,0.09464542,-0.18968803,0.084083945,-0.2524267,0.19058567,0.1401101,-0.11248504,-0.09908222,-0.8988538,-0.043817732,0.5153758,-0.06166969,-0.56600994,0.18263923,-1.443713,-0.26779094,0.1863048,-0.3540183,-0.30487788,-0.38442603,0.052201107,-0.16437237,-0.06200485,-0.016219266,-0.5704803,0.060502693,-0.20284615,-0.30584,0.42316246,0.38142574
